source_id,country,site,species,variable,value,pubmed_id,reference,
9013,Cambodia,Pailin,Anopheles tessellatus,sac_rate,0.78,27405767,"Charlwood JD, Nenhep S, Sovannaroth S, Morgan JC, Hemingway J, Chitnis N, et al. 'Nature or nurture': survival rate, oviposition interval, and possible gonotrophic discordance among South East Asian anophelines. Malar J. 2016",
9013,Cambodia,Pursat,Anopheles tessellatus,sac_rate,0,27405767,"Charlwood JD, Nenhep S, Sovannaroth S, Morgan JC, Hemingway J, Chitnis N, et al. 'Nature or nurture': survival rate, oviposition interval, and possible gonotrophic discordance among South East Asian anophelines. Malar J. 2016",
9013,Cambodia,Pailin,Anopheles vagus,sac_rate,1,27405767,"Charlwood JD, Nenhep S, Sovannaroth S, Morgan JC, Hemingway J, Chitnis N, et al. 'Nature or nurture': survival rate, oviposition interval, and possible gonotrophic discordance among South East Asian anophelines. Malar J. 2016",
9013,Cambodia,Pursat,Anopheles vagus,sac_rate,0.39,27405767,"Charlwood JD, Nenhep S, Sovannaroth S, Morgan JC, Hemingway J, Chitnis N, et al. 'Nature or nurture': survival rate, oviposition interval, and possible gonotrophic discordance among South East Asian anophelines. Malar J. 2016",
9014,PNG,Madang (Umuin),Anopheles farauti,gonotrophic_cycle,2.1,NA,"Charlwood JD, Graves PM, Birley MH. Capture-Recapture Studies with Mosquitos of the Group of Anopheles-Punctulatus Donitz (Diptera, Culicidae) from Papua- New-Guinea. Bulletin of Entomological Research. 1986",
9014,PNG,Madang (Maraga),Anopheles farauti,gonotrophic_cycle,3,NA,"Charlwood JD, Graves PM, Birley MH. Capture-Recapture Studies with Mosquitos of the Group of Anopheles-Punctulatus Donitz (Diptera, Culicidae) from Papua- New-Guinea. Bulletin of Entomological Research. 1986",
9014,PNG,Madang (Umuin),Anopheles koliensis,gonotrophic_cycle,2.9,NA,"Charlwood JD, Graves PM, Birley MH. Capture-Recapture Studies with Mosquitos of the Group of Anopheles-Punctulatus Donitz (Diptera, Culicidae) from Papua- New-Guinea. Bulletin of Entomological Research. 1986",
9014,PNG,Madang (Mebat),Anopheles koliensis,gonotrophic_cycle,2.4,NA,"Charlwood JD, Graves PM, Birley MH. Capture-Recapture Studies with Mosquitos of the Group of Anopheles-Punctulatus Donitz (Diptera, Culicidae) from Papua- New-Guinea. Bulletin of Entomological Research. 1986",
9014,PNG,Madang (Butelgut),Anopheles koliensis,gonotrophic_cycle,3.2,NA,"Charlwood JD, Graves PM, Birley MH. Capture-Recapture Studies with Mosquitos of the Group of Anopheles-Punctulatus Donitz (Diptera, Culicidae) from Papua- New-Guinea. Bulletin of Entomological Research. 1986",
9014,PNG,Madang (Mebat),Anopheles punctulatus,gonotrophic_cycle,2.7,NA,"Charlwood JD, Graves PM, Birley MH. Capture-Recapture Studies with Mosquitos of the Group of Anopheles-Punctulatus Donitz (Diptera, Culicidae) from Papua- New-Guinea. Bulletin of Entomological Research. 1986",
9014,PNG,Madang (Butelgut),Anopheles punctulatus,gonotrophic_cycle,3.7,NA,"Charlwood JD, Graves PM, Birley MH. Capture-Recapture Studies with Mosquitos of the Group of Anopheles-Punctulatus Donitz (Diptera, Culicidae) from Papua- New-Guinea. Bulletin of Entomological Research. 1986",
9015,PNG,Madang (Bilbil),Anopheles farauti,Chi,0.52,3463014,"Charlwood JD, Graves PM, Alpers MP. The ecology of the Anopheles punctulatus group of mosquitoes from Papua New Guinea: a review of recent work. PNG Med J. 1986",
9015,PNG,Madang (Budip),Anopheles farauti,Chi,0.83,3463014,"Charlwood JD, Graves PM, Alpers MP. The ecology of the Anopheles punctulatus group of mosquitoes from Papua New Guinea: a review of recent work. PNG Med J. 1986",
9015,PNG,Madang (Maraga),Anopheles farauti,Chi,0.085,3463014,"Charlwood JD, Graves PM, Alpers MP. The ecology of the Anopheles punctulatus group of mosquitoes from Papua New Guinea: a review of recent work. PNG Med J. 1986",
9015,PNG,Madang (Bilbil),Anopheles koliensis,Chi,0.58,3463014,"Charlwood JD, Graves PM, Alpers MP. The ecology of the Anopheles punctulatus group of mosquitoes from Papua New Guinea: a review of recent work. PNG Med J. 1986",
9015,PNG,Madang (Budip),Anopheles koliensis,Chi,0.95,3463014,"Charlwood JD, Graves PM, Alpers MP. The ecology of the Anopheles punctulatus group of mosquitoes from Papua New Guinea: a review of recent work. PNG Med J. 1986",
9046,Vietnam,,Anopheles sundaicus,proportion_indoor_resting,0.573,19874581,"Van Bortel W, Chinh VD, Berkvens D, Speybroeck N, Trung HD, Coosemans M. Impact of insecticide-treated nets on wild pyrethroid resistant Anopheles epiroticus population from southern Vietnam tested in experimental huts. Malar J. 2009",
9016,Malaysia,,Anopheles maculatus,proportion_indoor_resting,0.03,14878396,Wharton RH. The habits of adult mosquitoes in Malaya. I. Observations on anophelines in window-trap huts and at cattle-sheds. Ann Trop Med Parasitol. 1951,
9017,Haiti,Cap Hatien,Anopheles albimanus,proportion_indoor_resting,0.334,3507484,"Hobbs JH, Sexton JD, St JY, Jacques JR. The biting and resting behavior of Anopheles albimanus in northern Haiti. J Am Mosq Control Assoc. 1986	2(2):150-3.",
9018,Dominican Republic,Dajabon,Anopheles albimanus,Chi,0.08,1791456,"Mekuria Y, Granados R, Tidwell MA, Williams DC, Wirtz RA, Roberts DR. Malaria transmission potential by Anopheles mosquitoes of Dajabon, Dominican Republic. J Am Mosq Control Assoc. 1991	7(3):456-61.",
9018,Dominican Republic,Dajabon,Anopheles vestitipennis,Chi,0.12,1791456,"Mekuria Y, Granados R, Tidwell MA, Williams DC, Wirtz RA, Roberts DR. Malaria transmission potential by Anopheles mosquitoes of Dajabon, Dominican Republic. J Am Mosq Control Assoc. 1991	7(3):456-61.",
9018,Dominican Republic,Dajabon,Anopheles albimanus,gonotrophic_cycle,2.6,1791456,"Mekuria Y, Granados R, Tidwell MA, Williams DC, Wirtz RA, Roberts DR. Malaria transmission potential by Anopheles mosquitoes of Dajabon, Dominican Republic. J Am Mosq Control Assoc. 1991	7(3):456-61.",
9018,Dominican Republic,Dajabon,Anopheles albimanus,gonotrophic_cycle,3.2,1791456,"Mekuria Y, Granados R, Tidwell MA, Williams DC, Wirtz RA, Roberts DR. Malaria transmission potential by Anopheles mosquitoes of Dajabon, Dominican Republic. J Am Mosq Control Assoc. 1991	7(3):456-61.",
9018,Dominican Republic,Dajabon,Anopheles albimanus,M,0.373,1791456,"Mekuria Y, Granados R, Tidwell MA, Williams DC, Wirtz RA, Roberts DR. Malaria transmission potential by Anopheles mosquitoes of Dajabon, Dominican Republic. J Am Mosq Control Assoc. 1991	7(3):456-61.",
9018,Dominican Republic,Dajabon,Anopheles albimanus,M,0.207,1791456,"Mekuria Y, Granados R, Tidwell MA, Williams DC, Wirtz RA, Roberts DR. Malaria transmission potential by Anopheles mosquitoes of Dajabon, Dominican Republic. J Am Mosq Control Assoc. 1991	7(3):456-61.",
9019,Haiti,Bellevue,Anopheles albimanus,gonotrophic_cycle,4.375,9846229,"Molez JF, Desenfant P, Jacques JR. Bio-ecology of Anopheles albimanus Wiedeman, 1820 (Diptera : Culicidae) in Haiti (Hispaniola). Bulletin de la Societe de Pathologie Exotique. 1998	91(4):334-9.",
9019,Haiti,Bellevue,Anopheles albimanus,M,0.484,9846229,"Molez JF, Desenfant P, Jacques JR. Bio-ecology of Anopheles albimanus Wiedeman, 1820 (Diptera : Culicidae) in Haiti (Hispaniola). Bulletin de la Societe de Pathologie Exotique. 1998	91(4):334-9.",
9019,Haiti,Bellevue,Anopheles albimanus,sac_rate,0.405,9846229,"Molez JF, Desenfant P, Jacques JR. Bio-ecology of Anopheles albimanus Wiedeman, 1820 (Diptera : Culicidae) in Haiti (Hispaniola). Bulletin de la Societe de Pathologie Exotique. 1998	91(4):334-9.",
9020,Jamaica,around Kingston,Anopheles albimanus,proportion_indoor_resting,0.1,12986695,"Muirhead-Thomson RC, Mercier EC. Factors in malaria transmission by Anopheles albimanus in Jamaica. Part I. Ann Trop Med Parasitol. 1952	46(2):103-16",
9021,Dominican Republic,,Anopheles albimanus,Chi,0.055,NA,"Ricciardi ID. Definicion de los habitos alimentares de anophelinos de Guatemala y Republica Dominicana, por tecnicas de gel-precipitation. Rev Microbiol. 1971	2(3):107-12.",
9022,Mexico,Coastal plains,Anopheles albimanus,M,0.29,1625288,"Rodriguez MH, Bown DN, Arredondo-Jimenez JI, Villarreal C, Loyola EG, Frederickson CE. Gonotrophic cycle and survivorship of Anopheles albimanus (Diptera: Culicidae) in southern Mexico. J Med Entomol. 1992	29(3):395-9.",
9022,Mexico,Coastal plains,Anopheles albimanus,proportion_indoor_resting,0.34,1625288,"Rodriguez MH, Bown DN, Arredondo-Jimenez JI, Villarreal C, Loyola EG, Frederickson CE. Gonotrophic cycle and survivorship of Anopheles albimanus (Diptera: Culicidae) in southern Mexico. J Med Entomol. 1992	29(3):395-9.",
9023,Colombia ,Estimate for 28.1?C,Anopheles albimanus,gonotrophic_cycle,3,16184229,"Rua GL, Quinones ML, Velez ID, Zuluaga JS, Rojas W, Poveda G, et al. Laboratory estimation of the effects of increasing temperatures on the duration of gonotrophic cycle of Anopheles albimanus (Diptera: Culicidae). Mem Inst Oswaldo Cruz. 2005	100(5):515-20.",
9047,Malaysia,Sabah,Anopheles balabacensis,b,57,NA,"Kanda T, Takai K, Chinng GL, Cheong WH, Sucharit S. Hybridization and some biological facts of seven strains of the Anopheles leucosphyrus group (Reid, 1968). . Medical Entomology and Zoology 1981	32(4):321-9",
9047,Malaysia,Sabah,Anopheles fluviatilis,rho,0.71,NA,"Kanda T, Takai K, Chinng GL, Cheong WH, Sucharit S. Hybridization and some biological facts of seven strains of the Anopheles leucosphyrus group (Reid, 1968). . Medical Entomology and Zoology 1981	32(4):321-9",
9048,Lab,,Anopheles cracens,rho,0.873,23701605,"Phasomkusolsil S, Tawong J, Monkanna N, Pantuwatana K, Damdangdee N, Khongtak W, et al. Maintenance of mosquito vectors: effects of blood source on feeding, survival, fecundity, and egg hatching rates. Journal of Vector Ecology. 2013	38(1):38-45",
9048,Lab,,Anopheles dirus,rho,0.801,23701605,"Phasomkusolsil S, Tawong J, Monkanna N, Pantuwatana K, Damdangdee N, Khongtak W, et al. Maintenance of mosquito vectors: effects of blood source on feeding, survival, fecundity, and egg hatching rates. Journal of Vector Ecology. 2013	38(1):38-45",
9048,Lab,,Anopheles minimus,rho,0.467,23701605,"Phasomkusolsil S, Tawong J, Monkanna N, Pantuwatana K, Damdangdee N, Khongtak W, et al. Maintenance of mosquito vectors: effects of blood source on feeding, survival, fecundity, and egg hatching rates. Journal of Vector Ecology. 2013	38(1):38-45",
9048,Lab,,Anopheles sawadwongporni,rho,0.791,23701605,"Phasomkusolsil S, Tawong J, Monkanna N, Pantuwatana K, Damdangdee N, Khongtak W, et al. Maintenance of mosquito vectors: effects of blood source on feeding, survival, fecundity, and egg hatching rates. Journal of Vector Ecology. 2013	38(1):38-45",
9048,Lab,,Anopheles cracens,thetaj,11,23701605,"Phasomkusolsil S, Tawong J, Monkanna N, Pantuwatana K, Damdangdee N, Khongtak W, et al. Maintenance of mosquito vectors: effects of blood source on feeding, survival, fecundity, and egg hatching rates. Journal of Vector Ecology. 2013	38(1):38-45",
9048,Lab,,Anopheles dirus,thetaj,10,23701605,"Phasomkusolsil S, Tawong J, Monkanna N, Pantuwatana K, Damdangdee N, Khongtak W, et al. Maintenance of mosquito vectors: effects of blood source on feeding, survival, fecundity, and egg hatching rates. Journal of Vector Ecology. 2013	38(1):38-45",
9048,Lab,,Anopheles minimus,thetaj,22,23701605,"Phasomkusolsil S, Tawong J, Monkanna N, Pantuwatana K, Damdangdee N, Khongtak W, et al. Maintenance of mosquito vectors: effects of blood source on feeding, survival, fecundity, and egg hatching rates. Journal of Vector Ecology. 2013	38(1):38-45",
9048,Lab,,Anopheles sawadwongporni,thetaj,15,23701605,"Phasomkusolsil S, Tawong J, Monkanna N, Pantuwatana K, Damdangdee N, Khongtak W, et al. Maintenance of mosquito vectors: effects of blood source on feeding, survival, fecundity, and egg hatching rates. Journal of Vector Ecology. 2013	38(1):38-45",
9049,Philippines,,Anopheles flavirostris,tau,2,NA,"Catangui FP. Bionomics of malaria vectors in the Philippines. In: Harinasuta C RD, editor. Proceedings of the 12th SEAMIC Workshop on Problems of Malaria in the SEAMIC Countries. Tokyo: Southeast Asian Medical Information Center	 1985. p. 83-91",2(3):384-92
9049,Lab,,Anopheles flavirostris,thetaj,13,NA,"Catangui FP. Bionomics of malaria vectors in the Philippines. In: Harinasuta C RD, editor. Proceedings of the 12th SEAMIC Workshop on Problems of Malaria in the SEAMIC Countries. Tokyo: Southeast Asian Medical Information Center	 1985. p. 83-91",
9049,Philippines,,Anopheles maculatus,thetaj,15,NA,"Catangui FP. Bionomics of malaria vectors in the Philippines. In: Harinasuta C RD, editor. Proceedings of the 12th SEAMIC Workshop on Problems of Malaria in the SEAMIC Countries. Tokyo: Southeast Asian Medical Information Center	 1985. p. 83-91",
9050,Philippines,,Anopheles maculatus,M,0.534,4400546,Catangui FP. Studies on the gonotrophic cycle of Anopheles minimus flavirostris and the application of physiological age grading technique on the same species. Southeast Asian J Trop Med Public Health. 1971,
9050,Philippines,,Anopheles flavirostris,sac_rate,0.628,4400546,Catangui FP. Studies on the gonotrophic cycle of Anopheles minimus flavirostris and the application of physiological age grading technique on the same species. Southeast Asian J Trop Med Public Health. 1971,
9051,Malaysia,Sabah,Anopheles maculatus,M,0.51,2132976,"Hii JL, Birley MH, Sang VY. Estimation of survival rate and oviposition interval of Anopheles balabacensis mosquitoes from mark-recapture experiments in Sabah, Malaysia. Med Vet Entomol. 1990	4(2):135-40.",
9052,Philippines,,Anopheles flavirostris,b,87,NA,"Salazar NP. The malaria situation in The Philippines: a critique. Alabang, Muntinlupa, Metro Manila. Manila: Research Institute for Tropical Medicine,	 1989.",
9052,Philippines,,Anopheles maculatus,b,300,NA,"Salazar NP. The malaria situation in The Philippines: a critique. Alabang, Muntinlupa, Metro Manila. Manila: Research Institute for Tropical Medicine,	 1989.",
